UserName,name,ID_Number,Age,Site_ID
joseph982510,Lily Jones,8761289062,30,1
lily988747,Lily Jones,1789533017,45,3
lily791302,Joseph Taylor,9007955131,40,3
lily370428,Lily Jones,6405673289,45,2
lily932296,Joseph Taylor,7600825615,30,4
joseph258010,Joseph Taylor,4601539564,40,1
lily703199,Joseph Taylor,2386564147,45,3
joseph278649,Joseph Taylor,8645685195,24,1
lily876007,Joseph Taylor,3517771463,30,0
joseph713782,Lily Jones,5888705472,45,1
lily464740,Lily Jones,5314809203,40,4
joseph436587,Joseph Taylor,1099156835,45,0
joseph808505,Lily Brown,9778860852,45,2
lily308933,Lily Brown,6211351844,24,2
lily209350,Joseph Taylor,2197138437,30,3
lily548290,Lily Brown,4642977379,40,4
joseph135065,Lily Jones,4941288216,24,3
joseph111883,Lily Jones,0596562581,30,1
lily775976,Joseph Taylor,3839073474,30,4
joseph750387,Lily Jones,6723366275,45,1
lily512971,Lily Jones,2637733607,24,1
lily710054,Lily Brown,3802039353,45,1
joseph462418,Lily Brown,2529817664,30,4
lily642687,Lily Jones,9412174907,24,3
joseph617472,Joseph Taylor,6771554050,40,4
lily752134,Lily Brown,2571227930,30,0
joseph895412,Joseph Taylor,4465437430,35,0
lily101491,Joseph Taylor,2939929939,40,2
joseph828722,Lily Brown,4227932450,35,2
joseph440727,Lily Brown,0676374389,30,3
lily599071,Lily Brown,2850538173,40,1
lily547987,Joseph Taylor,8482917407,40,2
lily108175,Lily Jones,2833774045,24,2
joseph332742,Joseph Taylor,4011451615,24,3
lily923199,Joseph Taylor,6839250664,45,2
joseph181543,Joseph Taylor,8428203958,40,3
joseph615910,Joseph Taylor,7674222870,30,2
lily367246,Lily Brown,2022185842,45,4
lily648280,Lily Jones,4309211413,35,0
lily586646,Lily Jones,3077068530,35,1
joseph145976,Lily Jones,7284674761,40,4
lily597670,Lily Brown,1285636752,30,2
lily553235,Joseph Taylor,6607961738,30,2
joseph692817,Lily Jones,2319758753,40,4
lily366374,Lily Brown,6143109585,40,3
lily555230,Lily Jones,8484954347,24,2
joseph628809,Joseph Taylor,4564550094,30,0
joseph673733,Lily Jones,1165934839,30,3
joseph911611,Lily Jones,7631172968,45,0
lily482815,Lily Jones,7176278215,24,2
joseph857525,Joseph Taylor,6200263644,35,0
joseph563087,Joseph Taylor,2425460040,30,0
lily890748,Lily Jones,2128514769,30,0
joseph637556,Lily Brown,3212999301,35,0
joseph258063,Lily Brown,8507973823,45,3
lily125073,Lily Jones,7808469514,30,4
lily499996,Lily Brown,8257260549,30,1
lily716196,Lily Brown,0221855043,45,3
joseph202497,Lily Jones,4452133839,24,3
lily599681,Lily Brown,5489604575,24,1
joseph913274,Lily Brown,5259972720,35,0
lily674215,Lily Jones,1163778923,40,4
lily653827,Lily Brown,8697908039,40,4
lily450765,Lily Jones,6277372295,40,1
joseph300645,Joseph Taylor,0108462469,40,4
lily422080,Lily Brown,4278715733,24,0
lily986605,Lily Brown,8385268172,35,0
joseph634323,Lily Brown,0050149972,30,1
lily447458,Joseph Taylor,1041156079,30,3
joseph174412,Lily Brown,7933299503,45,1
joseph152293,Lily Brown,0381757479,24,1
lily634751,Lily Brown,2253543011,45,0
joseph871265,Lily Brown,9421549478,45,1
lily352221,Joseph Taylor,4159380298,30,4
joseph349992,Lily Jones,3677558480,24,0
joseph773798,Joseph Taylor,2177218457,30,0
lily922789,Lily Jones,4642645400,40,0
lily991086,Joseph Taylor,8263489603,45,2
lily127131,Lily Brown,1781928096,40,3
joseph310161,Lily Jones,5808169526,40,1
lily625270,Lily Brown,1197548047,30,1
lily571576,Joseph Taylor,1716275231,24,2
lily917696,Lily Jones,7933234801,40,1
lily762575,Lily Brown,4758331584,45,3
joseph194712,Joseph Taylor,1440647507,30,3
joseph444133,Lily Brown,8924207979,35,2
joseph704049,Lily Brown,4502927556,35,1
lily721472,Lily Brown,0597031460,35,4
joseph599187,Lily Jones,7452769142,35,1
joseph274347,Joseph Taylor,3726392458,35,3
lily515743,Lily Jones,8254683429,35,3
joseph842163,Joseph Taylor,1858327777,24,0
joseph875854,Joseph Taylor,2581497435,30,2
lily956080,Lily Brown,9756708476,24,1
joseph178655,Lily Jones,0017348509,24,3
lily655337,Joseph Taylor,2281399048,30,1
joseph628296,Lily Brown,4177955860,45,1
joseph837999,Joseph Taylor,0476247000,24,4
lily151076,Lily Brown,3405431879,40,1
joseph423905,Joseph Taylor,7005654946,45,0
joseph627201,Joseph Taylor,4390055417,30,4
lily483734,Lily Jones,3453578860,24,2
lily184912,Lily Brown,4693557251,24,2
lily199773,Joseph Taylor,2102533991,45,3
joseph364619,Lily Jones,7736578246,40,0
lily878898,Lily Jones,8783120032,30,1
lily384503,Lily Brown,1728895008,40,2
joseph345136,Joseph Taylor,6713132713,45,3
lily855653,Lily Brown,5883746244,40,0
joseph696328,Joseph Taylor,9484344363,45,1
lily351659,Lily Brown,4446241371,40,0
joseph982375,Joseph Taylor,9586993713,45,0
joseph692925,Lily Brown,6850287616,24,4
lily410518,Joseph Taylor,3997438675,40,3
joseph374145,Lily Brown,7516357992,40,2
lily960798,Lily Jones,6914601256,40,0
lily387633,Lily Jones,1594599321,45,1
joseph225252,Joseph Taylor,7879208840,40,3
joseph706018,Lily Brown,9148010986,40,1
lily681568,Lily Brown,6481899120,40,4
joseph219255,Lily Jones,9512951446,40,3
joseph254324,Lily Jones,9208251314,24,2
joseph549743,Lily Brown,9908105215,35,2
lily559715,Lily Brown,1756167324,35,3
joseph495241,Lily Brown,0628451213,40,3
lily575429,Joseph Taylor,5398469486,30,2
lily355898,Lily Jones,1218987124,45,3
lily370214,Lily Jones,8098677172,24,2
lily784556,Joseph Taylor,3421392249,35,3
joseph237527,Lily Brown,0098802553,40,4
joseph449181,Lily Jones,0626672166,24,1
joseph432629,Joseph Taylor,8602266827,45,0
lily798363,Lily Brown,6796104577,35,0
lily940219,Lily Jones,3063302868,40,1
lily112788,Joseph Taylor,3965736320,40,2
lily808718,Lily Jones,4148767186,45,4
lily339873,Joseph Taylor,0472870755,45,2
lily488763,Lily Jones,7285058631,35,2
lily917319,Lily Jones,4598599889,30,4
lily463662,Lily Brown,0018214714,40,4
lily105666,Lily Jones,2499996127,24,2
lily583543,Joseph Taylor,8453126179,35,2
lily262790,Joseph Taylor,3665219952,30,4
joseph921346,Lily Brown,1775127288,24,1
lily707007,Lily Brown,4245600846,30,1
lily160851,Lily Brown,6419092776,45,3
joseph756892,Lily Jones,9737402539,30,1
lily159532,Joseph Taylor,2206720186,24,3
lily216234,Lily Brown,4240883567,45,4
joseph198296,Lily Brown,8864284010,45,3
lily394618,Joseph Taylor,2150557021,24,3
joseph275341,Joseph Taylor,8662470829,24,0
joseph660605,Lily Brown,3566555043,45,0
lily340651,Joseph Taylor,7247433280,45,2
joseph151317,Joseph Taylor,9420813837,40,0
lily338114,Joseph Taylor,3511429332,35,3
lily505929,Lily Brown,9641388195,30,4
lily758667,Joseph Taylor,4727649244,30,2
lily527478,Joseph Taylor,4570882136,24,3
lily207553,Lily Jones,4976878917,24,0
lily148629,Lily Brown,1845833421,30,2
joseph957675,Lily Brown,8527252902,40,2
lily711013,Lily Brown,4466516781,30,3
lily242653,Joseph Taylor,5377725872,35,3
joseph633373,Joseph Taylor,4436717916,45,2
lily463365,Lily Jones,1275069827,45,1
joseph878145,Lily Jones,3206286465,35,2
lily970585,Joseph Taylor,1675082187,35,3
lily233017,Joseph Taylor,1945426626,45,2
lily103962,Joseph Taylor,8720423257,40,0
lily998033,Lily Jones,6074138419,40,0
lily936664,Lily Brown,5325654127,40,0
lily890114,Joseph Taylor,8472859940,40,1
lily435297,Lily Jones,9063057814,30,3
lily263979,Joseph Taylor,1865013571,45,1
joseph128075,Lily Brown,5401942491,40,1
lily176762,Lily Jones,3534624774,45,3
joseph237368,Lily Jones,9716742829,35,0
joseph706676,Lily Brown,6174768379,40,2
lily187340,Lily Jones,3519426642,35,4
lily854860,Lily Jones,5664515430,24,4
joseph862206,Joseph Taylor,7209369804,45,1
lily835883,Lily Brown,2524788397,24,4
lily311171,Joseph Taylor,1344202634,30,0
lily308568,Lily Jones,5695779745,45,4
joseph802323,Lily Brown,1422719166,24,4
joseph234094,Lily Jones,7547415132,45,3
joseph114707,Lily Jones,6513102378,40,0
joseph774848,Lily Jones,0517066213,30,4
joseph951039,Lily Jones,7685034384,30,3
joseph650079,Lily Brown,8336450112,24,3
joseph190585,Lily Jones,1420810636,40,4
lily578988,Lily Jones,1005619356,40,2
lily266206,Lily Brown,4707926978,30,4
joseph309490,Joseph Taylor,0097661678,24,0
joseph625273,Joseph Taylor,5064250535,24,0
lily828325,Lily Brown,5062638762,45,1
lily568760,Lily Brown,9165981073,45,4
joseph282076,Lily Jones,7646253824,35,3
lily912174,Lily Jones,7084740849,24,2
lily529245,Joseph Taylor,7053554400,40,0
joseph750275,Lily Brown,4910229464,35,4
lily867121,Joseph Taylor,0248341917,35,0
lily408633,Joseph Taylor,5342252082,35,0
lily837004,Lily Jones,9449208968,35,4
lily988636,Lily Brown,5257244450,24,0
joseph229847,Lily Jones,7732262494,30,0
lily598199,Lily Brown,6889404851,30,4
lily668845,Lily Jones,9237172913,24,4
joseph673686,Lily Brown,8367255189,35,4
joseph891421,Joseph Taylor,4857635153,35,1
lily203615,Lily Brown,2959985238,35,2
lily280401,Lily Jones,0259896625,40,1
lily924254,Joseph Taylor,1669308231,30,0
joseph911070,Joseph Taylor,6040681932,45,4
lily384637,Lily Jones,2757603004,30,2
joseph835727,Lily Brown,5888511552,35,4
joseph154526,Joseph Taylor,0369865638,40,3
lily856186,Joseph Taylor,2088098178,40,0
lily760459,Joseph Taylor,0402533407,30,4
joseph871073,Lily Jones,4755440826,40,1
lily868078,Joseph Taylor,4901382613,30,4
lily614781,Lily Jones,5396994213,35,0
lily323580,Lily Jones,5403332940,24,0
lily205158,Lily Brown,8564520796,40,0
lily773317,Lily Brown,4486219448,45,0
lily496469,Joseph Taylor,1611718280,35,0
lily608857,Lily Brown,1376261612,30,0
lily320481,Lily Brown,0846091574,24,3
joseph437483,Joseph Taylor,7470998255,24,2
lily786826,Lily Jones,8485236519,30,2
lily155274,Lily Jones,6492065708,45,1
joseph201653,Lily Jones,5459472277,40,3
lily206073,Lily Jones,9043791537,40,1
lily526138,Lily Brown,1737293819,35,2
lily172481,Joseph Taylor,9525346082,24,0
joseph535241,Joseph Taylor,7748496120,35,3
lily790538,Lily Jones,2030224323,40,1
joseph880185,Lily Brown,1202513749,40,4
joseph232068,Lily Jones,2438631615,24,3
lily215230,Lily Brown,9298093652,45,0
joseph793979,Lily Jones,0475239059,24,1
lily702897,Lily Jones,8666477048,45,2
lily791429,Lily Brown,3194247907,45,3
lily866702,Lily Jones,5732736392,45,0
lily915403,Lily Jones,8212394150,24,2
joseph321516,Lily Jones,0800102029,40,2
lily897574,Lily Brown,4721195220,35,4
joseph368674,Lily Jones,8428712519,45,3
lily265501,Lily Brown,9760832427,24,1
lily221797,Lily Brown,3883468317,40,1
joseph686232,Lily Brown,8449325871,24,4
lily952722,Lily Jones,4969138758,45,4
lily930866,Lily Jones,3485273870,45,2
lily992756,Lily Brown,8272075234,35,0
lily877924,Lily Jones,9262155016,45,3
lily318660,Joseph Taylor,0600076717,45,2
lily300548,Lily Brown,5790135611,35,1
joseph616814,Joseph Taylor,6386656149,40,4
joseph680917,Lily Jones,8361106242,24,2
lily596901,Joseph Taylor,7846415541,24,2
lily418508,Joseph Taylor,8349547229,24,4
lily230284,Joseph Taylor,6243685022,35,2
lily971521,Joseph Taylor,8391482074,35,1
lily143160,Lily Jones,7989678309,45,4
joseph897742,Lily Jones,3496924491,35,0
lily604996,Lily Jones,3842453459,30,1
lily480542,Lily Jones,3456706907,45,1
lily693004,Lily Jones,7008838670,35,4
lily465269,Joseph Taylor,6504428439,30,2
lily989465,Lily Jones,0268627844,35,1
lily841760,Lily Jones,6040463594,24,3
lily828798,Lily Brown,4246172701,35,1
lily981735,Lily Jones,3974827389,40,2
joseph569135,Lily Brown,1492582869,24,2
lily532575,Joseph Taylor,3420088453,24,0
lily866352,Joseph Taylor,0160578072,45,0
lily960517,Lily Brown,3305550311,30,4
lily802507,Joseph Taylor,6840613044,24,2
lily458655,Lily Brown,8722630848,24,1
lily587720,Joseph Taylor,2435374207,24,1
lily632975,Lily Jones,5909518628,40,4
lily238254,Lily Brown,8927987801,35,4
lily500067,Joseph Taylor,4416728729,40,1
lily701331,Lily Jones,9851234085,40,2
lily135886,Lily Brown,3960713873,30,3
lily113679,Lily Brown,0334939203,24,0
joseph143399,Joseph Taylor,4693021654,40,1
joseph319213,Joseph Taylor,6304220273,30,2
lily925985,Lily Brown,7309074632,24,4
joseph870253,Joseph Taylor,8183761080,35,4
joseph391371,Lily Brown,3204691861,45,1
lily417323,Lily Jones,4346542017,40,1
lily481513,Lily Jones,3955153302,40,2
joseph524568,Lily Jones,8738099888,24,4
lily484330,Joseph Taylor,9312266023,45,2
joseph877470,Lily Brown,0868582832,35,0
joseph725758,Joseph Taylor,7964724750,35,3
lily804699,Lily Brown,4196558238,45,0
lily340124,Joseph Taylor,3607597902,24,4
lily316038,Joseph Taylor,2692348712,30,2
lily427797,Lily Jones,7324119231,35,1
joseph162301,Lily Brown,6041274971,45,0
joseph828038,Lily Brown,0533769845,45,4
joseph596311,Joseph Taylor,4926172664,24,4
joseph955928,Joseph Taylor,6175657503,45,0
lily653550,Joseph Taylor,0760478591,45,2
joseph134734,Lily Brown,4580734146,40,3
lily845335,Lily Brown,5731885454,40,3
lily402998,Lily Brown,7428024256,40,0
lily925459,Joseph Taylor,4980528540,45,0
joseph452577,Lily Jones,7186818740,40,2
lily340429,Lily Jones,1965717058,30,3
lily407937,Lily Brown,6768098561,40,3
lily292254,Lily Jones,6255595571,40,0
lily208915,Joseph Taylor,7969633254,24,0
lily311831,Lily Jones,5501687333,40,2
lily172748,Lily Brown,5885620429,35,2
lily105415,Lily Brown,1909817615,24,4
joseph519792,Joseph Taylor,1972549671,30,2
lily792744,Lily Jones,3817346174,35,2
lily927250,Joseph Taylor,9694193556,24,1
lily265872,Joseph Taylor,6473068265,24,3
lily964604,Lily Jones,7139501603,35,2
joseph974388,Lily Brown,1490215927,30,0
lily991511,Lily Brown,2394810516,30,1
joseph724965,Lily Brown,7570198695,35,1
lily402649,Lily Jones,3210629508,45,0
joseph385722,Joseph Taylor,0255938046,30,2
lily864283,Lily Jones,3578631301,24,1
joseph798596,Lily Brown,0231687857,24,1
lily591158,Lily Jones,4785497871,24,4
lily470761,Lily Brown,0237527075,35,0
lily404089,Lily Brown,5087193234,24,1
lily350891,Joseph Taylor,9578320253,24,2
lily979681,Lily Brown,1684636681,40,1
joseph270199,Lily Brown,5729985250,45,1
joseph733107,Lily Brown,2273294149,30,4
joseph960002,Lily Brown,5737643751,35,3
joseph147856,Lily Brown,7010078355,24,2
joseph231706,Joseph Taylor,1393667230,30,0
joseph871433,Lily Jones,7104985165,24,0
joseph413716,Lily Jones,9776932694,40,0
joseph522298,Lily Jones,0605365325,40,2
lily965730,Joseph Taylor,3491438183,30,3
lily213931,Lily Jones,9127140154,24,1
lily222425,Lily Brown,1199218683,24,3
lily444159,Lily Brown,4538333297,30,2
joseph833565,Lily Brown,2681069445,45,3
lily167398,Joseph Taylor,9473853871,35,1
lily172532,Lily Jones,8404613936,30,3
lily619409,Lily Brown,9507145551,40,0
lily437153,Lily Brown,5647659456,30,0
joseph898201,Lily Brown,8878486193,30,0
lily982471,Lily Jones,4516651748,40,2
lily334363,Lily Brown,6736712881,35,0
lily656133,Joseph Taylor,2025619135,24,2
joseph762108,Lily Brown,0916969039,24,1
lily763157,Lily Brown,1957433238,30,3
joseph791918,Joseph Taylor,1460491626,24,2
joseph201175,Joseph Taylor,1781901058,40,3
lily485361,Joseph Taylor,0064799801,30,2
lily232612,Lily Brown,4932012334,30,3
joseph625992,Lily Jones,5623433206,40,2
joseph689820,Joseph Taylor,2828964663,35,1
lily833394,Joseph Taylor,7288100430,30,4
lily655690,Lily Jones,6050399779,30,1
joseph285666,Joseph Taylor,9433636637,30,3
joseph817517,Lily Brown,5657290436,40,0
lily507059,Joseph Taylor,7806012441,45,3
lily893610,Lily Brown,6615733331,40,2
lily994410,Joseph Taylor,4949884586,40,4
joseph740866,Joseph Taylor,9904261424,45,2
lily656942,Lily Jones,0389134216,30,4
lily361478,Joseph Taylor,9160050726,40,4
joseph427272,Lily Jones,9538831254,30,4
joseph121576,Lily Jones,1143946260,35,2
joseph443891,Joseph Taylor,2961131910,40,2
joseph606213,Joseph Taylor,1079296577,24,1
lily882419,Lily Brown,1232476178,35,0
joseph254732,Lily Brown,6923262684,30,2
lily911702,Joseph Taylor,3541538223,35,3
joseph779860,Lily Jones,8057671896,30,2
lily338682,Joseph Taylor,3013996514,40,1
lily371073,Lily Brown,2021381041,24,4
lily340297,Lily Brown,7221984046,30,3
lily388954,Lily Jones,4692443420,35,4
lily411720,Lily Brown,9057726773,45,1
lily177195,Lily Jones,0378484572,30,0
joseph733197,Lily Jones,1348311015,30,1
lily786343,Lily Brown,8858134796,30,4
joseph232488,Lily Brown,2587468251,24,4
joseph650733,Lily Jones,9822248988,30,2
lily225147,Joseph Taylor,2961380239,35,1
joseph547586,Lily Jones,4341466620,40,4
lily760963,Joseph Taylor,2138763752,30,0
lily520197,Lily Brown,7104357609,40,0
lily731437,Lily Jones,6544534501,30,3
lily643646,Lily Jones,5368784467,40,1
lily614985,Lily Brown,8783499964,40,2
joseph866012,Joseph Taylor,3299645178,45,2
lily523908,Lily Brown,7260172299,45,3
lily512538,Joseph Taylor,6021145614,40,4
lily728885,Lily Brown,4900305453,45,2
lily485427,Lily Brown,1911980519,30,3
lily885114,Joseph Taylor,8140468840,24,3
joseph148272,Lily Brown,3847694012,35,0
joseph887548,Lily Brown,1228359440,35,1
lily351180,Joseph Taylor,3240830149,40,2
joseph650689,Joseph Taylor,6205129344,24,0
lily516684,Joseph Taylor,2212258676,45,3
joseph560900,Lily Brown,2800396709,35,3
lily703164,Lily Brown,4633124850,24,0
lily176328,Lily Jones,8323033714,45,0
lily107016,Lily Brown,7022146316,30,2
lily778374,Lily Jones,7679451118,24,2
lily761417,Lily Brown,0459057521,24,1
lily811425,Joseph Taylor,3357017376,35,4
lily692555,Lily Jones,4516684485,35,0
lily851959,Joseph Taylor,8330466591,35,3
lily484894,Lily Brown,2364771513,30,0
lily179318,Lily Brown,6650303469,45,2
lily697534,Lily Jones,0744148363,24,1
lily202070,Lily Jones,3167223207,24,1
joseph214217,Lily Brown,0500320143,24,3
joseph597693,Lily Brown,7767753442,35,3
lily939989,Lily Brown,3238140568,45,4
lily387289,Lily Jones,6213894434,45,1
lily205924,Lily Brown,8467783929,24,0
joseph757717,Joseph Taylor,2018930709,40,4
lily737063,Lily Jones,0618775947,35,1
lily801724,Joseph Taylor,9227268563,24,3
lily189134,Joseph Taylor,5027327301,30,1
lily136988,Lily Jones,8500270227,30,1
lily827676,Joseph Taylor,6158870289,45,2
lily834551,Lily Jones,0115891953,35,0
joseph415174,Joseph Taylor,8603817487,35,4
lily814362,Joseph Taylor,9764598935,45,1
joseph844160,Lily Jones,3984626425,24,2
joseph246217,Lily Jones,7423865574,30,2
lily162278,Lily Jones,0071572254,30,4
lily416260,Joseph Taylor,8952084599,45,2
lily739522,Lily Jones,3980433669,30,4
lily382312,Lily Jones,1281202187,35,0
joseph578829,Lily Brown,1117397016,35,0
joseph536480,Lily Jones,9648643655,35,4
lily871906,Lily Jones,2364752396,35,1
joseph378751,Lily Brown,0445878869,24,3
joseph108017,Lily Jones,3728105101,24,3
lily230618,Joseph Taylor,9461759012,35,3
lily906736,Joseph Taylor,3721277606,24,0
lily745083,Joseph Taylor,0774439309,40,0
lily448365,Lily Brown,2077301458,45,2
joseph377029,Lily Jones,9529655817,40,4
joseph293287,Lily Brown,5256260035,45,0
lily776797,Joseph Taylor,5794414741,30,3
lily698996,Lily Brown,5437383883,40,4
lily321166,Lily Jones,0195803568,45,3
lily562150,Lily Jones,1357077828,30,2
joseph160448,Lily Brown,5286643779,30,3
lily191169,Lily Jones,3152421777,45,2
lily853198,Lily Jones,3767417527,35,3
lily982656,Lily Jones,8213329387,40,4
lily354041,Lily Jones,3596255168,24,4
joseph764961,Lily Brown,5909452189,35,3
joseph456172,Lily Brown,2420062938,24,4
lily196240,Lily Jones,0175115774,24,2
lily853612,Joseph Taylor,3540023016,24,3
lily320013,Lily Jones,5269393577,40,0
lily525029,Lily Jones,9362534411,40,1
lily898281,Joseph Taylor,4493228682,40,0
lily327632,Lily Jones,5267068539,30,1
joseph871279,Joseph Taylor,1277191441,30,3
joseph563439,Joseph Taylor,2615469413,30,4
lily791317,Lily Brown,1696072418,30,4
lily141905,Lily Brown,6772727984,40,1
joseph990576,Lily Brown,0725813933,40,3
lily786669,Lily Jones,5466319344,30,2
lily445090,Lily Jones,1659732235,24,0
lily485640,Lily Jones,8203651561,40,4
lily780521,Joseph Taylor,6727400086,24,3
lily881460,Lily Brown,5518485732,45,0
lily925910,Joseph Taylor,7991131826,24,4
lily879570,Joseph Taylor,3384604995,30,4
joseph544474,Joseph Taylor,6430663916,45,1
lily994611,Lily Jones,9636693047,40,2
joseph510844,Lily Brown,3633944945,35,1
lily527856,Lily Brown,4875359008,45,2
lily165312,Lily Brown,2663824431,24,3
lily237273,Lily Jones,6291157373,45,4
lily938350,Lily Jones,9173362484,40,3
lily846090,Lily Jones,8591083530,40,1
lily764737,Lily Jones,5827446555,40,0
joseph630798,Lily Brown,9300133454,30,0
lily747772,Lily Jones,0258532609,30,0
joseph726181,Lily Brown,8046611650,30,4
lily337522,Joseph Taylor,4883854032,30,4
lily810380,Joseph Taylor,7964230926,40,2
lily828002,Lily Brown,1040243503,24,4
joseph815282,Joseph Taylor,1463454387,45,1
joseph940332,Lily Jones,5471332214,35,0
lily147278,Joseph Taylor,1336933337,30,4
joseph997794,Joseph Taylor,0323011345,35,2
joseph659701,Lily Jones,4412455924,30,0
joseph677832,Lily Brown,9017618626,30,4
joseph501232,Lily Jones,0243563360,30,3
joseph999457,Lily Brown,4068502314,30,2
lily114791,Lily Jones,1002962137,45,4
lily918777,Lily Jones,3049865986,45,3
lily644851,Lily Jones,9277829116,30,2
lily378066,Joseph Taylor,3741400259,40,3
joseph513208,Lily Jones,0254932850,24,0
joseph612825,Lily Brown,4959313610,30,4
joseph375957,Lily Brown,9447296509,24,3
lily666962,Joseph Taylor,9748006903,40,3
lily801604,Joseph Taylor,3690897253,45,3
lily482998,Joseph Taylor,7436337017,30,2
lily769853,Joseph Taylor,0954490417,40,1
joseph497455,Joseph Taylor,7784783598,35,1
joseph756748,Lily Jones,9187787315,40,3
lily625723,Lily Jones,8903749778,45,3
joseph944311,Lily Brown,5863149258,30,4
lily765568,Joseph Taylor,8904130027,40,2
lily276281,Joseph Taylor,6527530730,35,4
lily505322,Lily Brown,4051765852,30,4
lily151353,Lily Jones,7093201659,45,2
lily949261,Lily Brown,8348610244,24,2
joseph428498,Joseph Taylor,6588988802,40,0
lily385664,Lily Brown,4658326393,30,3
lily349797,Lily Brown,6256669245,45,4
joseph801463,Lily Brown,1813817581,30,4
lily895799,Lily Brown,1668408231,45,0
lily330376,Lily Brown,1522311789,35,3
lily573066,Lily Jones,6567893867,30,1
lily165857,Lily Brown,3538855977,24,4
lily732075,Lily Brown,4888186892,45,1
joseph630806,Lily Brown,3968535152,40,2
joseph879382,Joseph Taylor,2661993857,30,2
joseph561171,Lily Jones,2088164599,35,1
lily735211,Lily Brown,6747009151,40,2
lily678037,Lily Jones,6736099275,24,2
lily194677,Lily Brown,0955616367,24,3
lily171634,Lily Brown,9450934516,45,2
lily469520,Lily Jones,4354426144,24,0
joseph917386,Lily Jones,1100419881,30,0
lily578733,Lily Jones,1026221155,45,2
joseph235527,Lily Brown,0380496659,45,1
lily239885,Joseph Taylor,8893788715,24,2
lily643734,Lily Jones,2074295966,30,1
lily902275,Lily Jones,3683314457,40,4
lily673297,Joseph Taylor,8529907332,30,2
lily970853,Lily Jones,2689838512,45,2
joseph404017,Lily Brown,3235541956,30,2
lily668380,Lily Jones,5298776018,40,1
lily910248,Lily Brown,0636889145,40,0
lily836418,Lily Brown,2794569928,40,1
lily838914,Joseph Taylor,8872749506,30,2
lily125544,Joseph Taylor,3839035412,40,0
lily804714,Lily Jones,0198850813,45,3
joseph317893,Lily Jones,8808192274,30,0
lily377478,Lily Brown,4908205541,35,3
lily223946,Lily Jones,2979334498,35,3
lily882028,Joseph Taylor,8330838511,30,1
lily454936,Lily Brown,5415762543,35,1
lily909800,Lily Jones,9732803888,40,1
lily677737,Joseph Taylor,3081564370,45,0
lily155818,Joseph Taylor,5256701848,24,4
lily143790,Lily Brown,3884830455,45,4
joseph541789,Lily Jones,5220076790,30,1
lily750095,Lily Jones,7153485955,40,2
lily519843,Joseph Taylor,3646000267,24,1
lily836940,Lily Jones,5404249822,35,3
lily511387,Lily Jones,2185659568,24,2
lily117204,Lily Jones,0119276076,24,0
lily773553,Lily Brown,2991781441,30,3
joseph605098,Joseph Taylor,4981619945,45,2
joseph178609,Lily Brown,0586007393,45,2
lily150951,Lily Jones,9564693512,24,3
lily365282,Lily Brown,1414200279,24,0
lily942747,Lily Brown,9579461986,30,4
joseph849967,Joseph Taylor,1028004521,40,0
lily962187,Lily Brown,1734649590,30,4
joseph317503,Lily Brown,7678204864,45,4
lily703040,Joseph Taylor,9007853301,24,4
lily563311,Lily Jones,2401391094,24,4
joseph692034,Lily Jones,3738263779,45,4
joseph422286,Joseph Taylor,8066281307,35,1
lily486208,Lily Jones,7588256368,45,4
joseph376923,Joseph Taylor,8808662393,45,1
lily725041,Joseph Taylor,9063355420,40,1
joseph802840,Lily Jones,7323886159,24,0
lily913797,Joseph Taylor,5614085543,30,2
joseph760669,Lily Brown,7876142953,24,3
lily831666,Lily Jones,3142812844,40,0
lily540894,Lily Jones,6312367112,30,4
lily866048,Joseph Taylor,1454732528,24,1
lily415051,Lily Brown,1334980210,45,1
lily610968,Lily Brown,2841348976,24,0
lily542422,Lily Jones,8308032443,24,0
lily610067,Joseph Taylor,4488583762,35,2
joseph936316,Joseph Taylor,0174933294,35,1
joseph585282,Lily Jones,6050768946,24,2
joseph406321,Lily Brown,9328027326,35,1
joseph151283,Lily Jones,7766265994,30,0
lily426093,Joseph Taylor,1014865965,45,2
lily532754,Joseph Taylor,7779359017,35,0
lily607953,Lily Brown,2825737131,45,2
lily666532,Lily Brown,1705589953,35,3
joseph475134,Joseph Taylor,2572052216,45,4
lily549846,Lily Jones,6572890368,45,4
lily649813,Lily Brown,4617808669,30,4
lily907286,Lily Jones,7551507826,24,4
lily278772,Lily Brown,1322790873,45,3
lily700525,Lily Brown,4430701202,30,2
joseph747687,Lily Jones,4594542347,30,1
lily720427,Lily Jones,2733912216,24,2
joseph425696,Lily Jones,2933184929,40,1
lily958756,Lily Brown,6978228567,35,0
lily601877,Lily Jones,9738477661,45,1
lily136246,Lily Brown,6607842859,35,0
lily714899,Lily Brown,2833792079,40,3
joseph590294,Lily Brown,9123192762,35,3
joseph842928,Lily Brown,7239128852,40,0
lily395761,Lily Brown,0379655046,40,0
joseph727306,Lily Brown,2242139666,30,1
joseph204604,Joseph Taylor,0676744080,24,2
lily566233,Joseph Taylor,5121626185,40,3
lily361114,Lily Brown,5089131229,30,3
lily334744,Joseph Taylor,7220795818,30,1
joseph787109,Joseph Taylor,2619594701,24,4
lily429756,Lily Brown,3088173117,40,0
lily104151,Joseph Taylor,1587480000,45,1
lily593321,Lily Brown,2764125311,45,1
lily509543,Lily Brown,8678565724,45,4
joseph150312,Lily Jones,2902004047,30,3
lily265354,Lily Jones,9555632410,45,1
