name,ID_Number,Age,Site_ID
John Doe,6773117711,45,1
Anthony Moore,6528256563,24,1
Jane Smith,9237446030,35,1
John Doe,9613650047,24,1
John Doe,7434005804,45,1
Anthony Moore,9301322849,35,1
John Doe,1154930896,40,0
Anthony Moore,3102698773,45,0
Jane Smith,9976665672,45,1
Anthony Moore,4893166322,40,1
Anthony Moore,9137088231,45,0
Anthony Moore,8817897568,24,1
Anthony Moore,9620542300,30,1
Anthony Moore,5057938770,24,1
Anthony Moore,2221905055,40,1
John Doe,1976686290,40,0
John Doe,2171930061,45,1
Jane Smith,8449180902,30,0
John Doe,1626428298,40,1
Jane Smith,2987228138,35,1
Jane Smith,0725476477,40,0
Anthony Moore,1396260217,35,0
John Doe,6791730386,45,0
John Doe,5344978116,40,0
John Doe,6537922768,40,0
John Doe,0312336868,24,1
Jane Smith,8223040110,30,1
Anthony Moore,9949741464,45,0
Jane Smith,3445905894,40,0
Anthony Moore,5620365753,35,1
Jane Smith,6074286227,24,1
Anthony Moore,7442899547,30,0
Anthony Moore,6581852425,24,1
John Doe,6497155810,45,0
Anthony Moore,0364760060,40,0
Anthony Moore,4610389301,24,1
Anthony Moore,1065687721,35,1
Jane Smith,0242985648,35,1
John Doe,7148698424,30,1
Anthony Moore,7431505306,30,1
Anthony Moore,2005726942,24,1
John Doe,8548251933,40,0
Anthony Moore,1438892347,40,1
John Doe,5195821948,40,0
Anthony Moore,6473839023,30,0
Anthony Moore,0885324249,24,0
Jane Smith,5086473749,35,1
Jane Smith,7037314833,40,1
Anthony Moore,4017585246,24,1
Jane Smith,2198536107,30,0
Jane Smith,3421571043,35,0
Jane Smith,1289029635,45,0
Jane Smith,4904215458,40,1
John Doe,3598856545,24,1
Anthony Moore,8904641465,24,0
John Doe,9486032473,40,1
Anthony Moore,4738460873,35,1
Jane Smith,4138573084,40,0
John Doe,6127790943,30,0
John Doe,3286003952,24,0
Jane Smith,0614750559,30,1
Jane Smith,7185399257,45,1
Anthony Moore,6715960838,30,1
John Doe,3181696100,40,0
John Doe,0183722618,40,1
Anthony Moore,0089299887,45,0
John Doe,8381668734,30,1
Anthony Moore,4500751251,40,1
Jane Smith,4407038239,30,1
Anthony Moore,0715016510,30,0
Anthony Moore,8136089015,40,1
John Doe,6562821697,45,1
Anthony Moore,6111467928,35,1
Anthony Moore,5625928425,45,1
John Doe,5823346461,40,1
Jane Smith,0571414133,45,0
Anthony Moore,1050148831,45,1
Anthony Moore,8333477486,30,1
John Doe,1875824391,35,0
Jane Smith,0203113338,40,0
Anthony Moore,7000624180,45,0
Anthony Moore,6076606803,45,1
John Doe,6042660575,40,1
Jane Smith,8034544873,24,1
John Doe,6345782007,45,0
John Doe,5534750891,30,1
Anthony Moore,0401180569,35,1
Anthony Moore,5001251167,45,0
Anthony Moore,3685428981,24,0
John Doe,6616554872,30,0
Jane Smith,3513132707,24,1
John Doe,9295720794,35,0
Anthony Moore,7277351691,24,1
Anthony Moore,7569048711,40,1
Anthony Moore,7514563687,30,0
Anthony Moore,3610240837,24,0
John Doe,3396381114,40,1
John Doe,2457878788,30,0
Jane Smith,5913056743,30,1
Anthony Moore,4766548512,30,0
John Doe,8742333460,45,0
Jane Smith,7316057578,30,1
Jane Smith,6412585478,24,0
John Doe,7138790897,45,0
Anthony Moore,6921996847,40,1
John Doe,3300584418,24,0
John Doe,0033473419,45,1
John Doe,4386492547,40,0
Jane Smith,9057003132,24,1
Jane Smith,2554651375,30,1
Jane Smith,9277130654,30,0
Anthony Moore,2965317461,40,1
Jane Smith,9574970310,24,1
Anthony Moore,5795600525,30,1
John Doe,4796264466,30,1
Anthony Moore,6072821384,24,1
Anthony Moore,2685640124,35,1
Jane Smith,8328612364,30,1
Anthony Moore,3524584464,30,1
Anthony Moore,1018214881,24,1
Jane Smith,4251025193,45,1
Anthony Moore,2641631532,35,0
John Doe,4636227822,24,0
John Doe,1523018263,35,1
Anthony Moore,2342764716,40,1
Anthony Moore,3449440372,24,0
Jane Smith,8740222066,45,1
Anthony Moore,5948192673,35,1
Anthony Moore,7011006678,40,0
Anthony Moore,2970092847,35,0
John Doe,5373305833,35,0
John Doe,1941881479,45,0
Jane Smith,3552265295,24,1
Jane Smith,1967025967,35,0
Jane Smith,4400327198,30,0
John Doe,1370042319,30,0
Anthony Moore,8711871048,40,1
Anthony Moore,5922713279,40,1
Jane Smith,4654488117,30,0
John Doe,0643553308,30,0
Jane Smith,0502618916,40,1
John Doe,8366165752,30,1
John Doe,5992600174,45,0
John Doe,6263849875,40,1
Anthony Moore,3306600423,24,0
John Doe,6565651066,24,0
Jane Smith,0969559349,30,0
John Doe,5488256936,35,0
Jane Smith,0427854813,35,1
Jane Smith,4824747027,35,1
Anthony Moore,9929792242,35,1
John Doe,7982106346,30,1
Anthony Moore,2716141935,35,1
John Doe,9576844056,45,0
John Doe,8656862413,24,1
Jane Smith,2305592757,24,0
Jane Smith,2212503129,45,1
John Doe,2121431641,40,0
John Doe,4826547480,24,0
John Doe,7452468658,40,1
John Doe,7657895319,24,1
John Doe,7948620608,45,0
Jane Smith,2987390179,24,1
Anthony Moore,0557159996,40,0
John Doe,8118449286,30,0
John Doe,3657226620,45,0
Jane Smith,3686923097,35,1
Anthony Moore,4132698978,45,1
John Doe,7512936928,45,1
John Doe,2028602574,30,0
John Doe,3874935901,45,0
Jane Smith,6835131217,35,0
Jane Smith,0028287470,40,1
Anthony Moore,4153682088,40,1
John Doe,5774244538,40,1
Anthony Moore,0235248679,35,0
Jane Smith,2084607267,40,0
John Doe,4646827107,40,1
Anthony Moore,2249897132,35,0
John Doe,8409451015,35,1
Anthony Moore,2757686167,40,0
John Doe,6846167696,24,0
Jane Smith,2728609147,40,1
Anthony Moore,1889248842,40,1
Anthony Moore,5156283905,24,0
Anthony Moore,8844515671,45,1
Jane Smith,9848642798,24,1
Anthony Moore,3264883336,24,1
Anthony Moore,4007598653,40,0
John Doe,6056929944,30,1
John Doe,8885976662,24,0
Anthony Moore,4596990148,35,0
Jane Smith,0999778692,40,1
Jane Smith,5021518676,40,1
Jane Smith,3990003105,45,0
John Doe,7903653544,35,1
John Doe,2149576015,40,0
John Doe,4866691283,30,1
Anthony Moore,2898228355,30,0
John Doe,4894015531,45,0
Anthony Moore,3806990228,35,1
John Doe,6907552911,45,0
Anthony Moore,1209344863,40,0
John Doe,4358449296,30,0
Jane Smith,1190263645,40,0
Anthony Moore,5201587958,30,0
Jane Smith,2939347967,30,0
Jane Smith,9804117665,40,1
Anthony Moore,9796106474,40,0
Jane Smith,2626387466,40,1
Jane Smith,3858565754,24,1
Jane Smith,8460853451,45,0
Jane Smith,2008546907,30,1
Jane Smith,8589810758,45,0
Jane Smith,7458615728,35,1
John Doe,1838404482,24,1
Anthony Moore,0265987923,40,1
Jane Smith,3015525623,35,1
Anthony Moore,3964872665,24,1
John Doe,2899629119,30,0
Jane Smith,2939266510,45,0
John Doe,7790621420,40,0
John Doe,0367127054,30,0
John Doe,5395962930,45,0
John Doe,1851196956,45,0
Jane Smith,2651935346,30,0
Jane Smith,3026044941,40,0
John Doe,7061387131,45,0
Jane Smith,0944963760,30,0
Jane Smith,3784927343,24,1
John Doe,9055368874,24,0
Anthony Moore,0621364583,35,0
Anthony Moore,8449591818,24,1
Jane Smith,6354921395,40,0
Anthony Moore,9577060541,30,1
Jane Smith,1972441102,24,1
Anthony Moore,3347612663,30,0
Anthony Moore,5237692533,40,1
Jane Smith,0231077739,30,1
Anthony Moore,0251901293,24,0
Anthony Moore,0813946139,24,1
John Doe,8552770367,30,1
Jane Smith,2467095388,35,1
John Doe,6823865563,24,0
John Doe,6198223300,35,1
Jane Smith,4447561025,30,1
John Doe,0531174219,30,1
Anthony Moore,2910580256,45,1
Anthony Moore,8629395957,24,1
Jane Smith,6549712912,30,0
Anthony Moore,6533752321,35,1
John Doe,3613300618,40,1
Jane Smith,5659246649,24,0
John Doe,3023268446,24,1
Jane Smith,4674186335,24,1
Jane Smith,3800810841,24,0
Anthony Moore,5968899688,30,1
John Doe,6588229628,45,1
Anthony Moore,9550497780,24,1
Anthony Moore,0280105252,24,1
Jane Smith,8910807361,40,0
Anthony Moore,9315479656,35,0
Anthony Moore,0981623722,35,0
John Doe,2123196798,40,1
John Doe,0807400215,35,0
Jane Smith,0304561662,45,0
Anthony Moore,1840847138,35,0
Jane Smith,2837641579,45,1
John Doe,9739786299,30,0
John Doe,6469462155,45,0
Jane Smith,4872824909,24,0
John Doe,5370422897,45,0
Anthony Moore,1710314313,24,0
Jane Smith,0669052896,35,0
Jane Smith,8398303470,45,0
John Doe,7183758770,24,0
Anthony Moore,3419182008,30,1
John Doe,9149624590,35,1
Anthony Moore,6402121149,40,1
Anthony Moore,1022181445,45,0
Jane Smith,6046750380,40,1
Anthony Moore,2584165127,35,0
John Doe,9615895585,30,0
Jane Smith,1786034170,24,1
John Doe,7632783378,40,0
Jane Smith,1375548203,40,0
Jane Smith,8574939424,45,1
John Doe,4957488961,30,0
Anthony Moore,9108720276,45,0
Anthony Moore,3404176836,30,0
Anthony Moore,3409129997,40,1
Anthony Moore,7584831662,45,1
Jane Smith,4544823500,30,0
Jane Smith,2479281493,24,0
John Doe,0326880670,24,1
John Doe,1782968867,35,0
John Doe,9488996117,40,1
Jane Smith,7256361071,24,0
Jane Smith,7279951044,30,0
Anthony Moore,7932876177,24,1
John Doe,8269032150,24,1
Anthony Moore,6919574376,30,1
Jane Smith,2579904703,24,1
Jane Smith,5186251790,40,0
Anthony Moore,1513421104,35,0
Jane Smith,7789556813,35,0
John Doe,4155651228,35,1
John Doe,7469134768,45,0
John Doe,1120152231,30,1
John Doe,8666108962,40,0
Jane Smith,2876552019,24,0
Jane Smith,7435221669,40,0
Jane Smith,6495614929,30,1
Jane Smith,0034935545,30,0
John Doe,5580899404,35,0
Anthony Moore,2519426667,30,1
Jane Smith,3412407152,40,1
Anthony Moore,8499916006,45,1
Anthony Moore,7500187867,45,1
Jane Smith,4568391064,35,0
Anthony Moore,0095146413,45,1
John Doe,2293458567,24,1
Jane Smith,2504249245,40,0
Jane Smith,0628914096,45,0
Jane Smith,6958635032,45,1
John Doe,5608021902,45,0
John Doe,0028438554,35,1
Jane Smith,1235616700,45,1
Jane Smith,7041126289,30,0
Anthony Moore,3590897122,45,1
John Doe,7874569587,30,0
Anthony Moore,1264942365,24,0
Anthony Moore,1121635521,35,1
John Doe,9407618719,24,1
Anthony Moore,3248064940,35,0
Jane Smith,1722243156,35,0
Anthony Moore,7239169267,30,1
Jane Smith,0405972593,30,0
Jane Smith,0281322812,40,0
John Doe,1776327371,30,0
Anthony Moore,2446712066,30,1
Anthony Moore,9253661620,45,1
John Doe,4093841670,30,0
Jane Smith,8706028132,45,0
Jane Smith,6804033144,35,0
Anthony Moore,8251993593,45,1
John Doe,0365583821,45,0
John Doe,2907519418,45,0
Jane Smith,5838546046,30,0
John Doe,1300929556,35,0
Jane Smith,7059870887,45,1
Jane Smith,3339383476,40,1
Jane Smith,5050358066,35,1
John Doe,2378666011,35,0
Anthony Moore,3748267313,24,1
Anthony Moore,0742323633,24,0
John Doe,2524956713,30,0
John Doe,0869650025,40,0
Anthony Moore,1994909667,35,1
Jane Smith,0609008640,45,1
Anthony Moore,2357399336,35,0
John Doe,7967290697,24,0
Anthony Moore,1183809485,45,1
Anthony Moore,4788886068,24,0
Anthony Moore,1659844772,35,1
Jane Smith,0320525770,45,1
Anthony Moore,3830935142,24,0
John Doe,9797303344,45,1
John Doe,6491711285,40,1
John Doe,3664149301,35,0
Jane Smith,7074220434,30,1
Anthony Moore,3314133012,30,0
John Doe,7231078368,40,1
John Doe,6080014749,30,1
John Doe,3459956377,30,1
John Doe,2893316664,40,0
John Doe,7987726675,30,1
Jane Smith,8903135598,45,0
Jane Smith,6623953248,30,1
Anthony Moore,6980428452,24,0
John Doe,9672918840,30,0
John Doe,8311899730,24,0
Anthony Moore,5275640732,35,1
John Doe,8029695939,40,1
John Doe,0271516404,35,1
Anthony Moore,7092439790,40,0
Anthony Moore,1368365770,40,1
Anthony Moore,0236918118,30,0
John Doe,1496677699,40,1
Anthony Moore,0924076643,35,0
Anthony Moore,7438715384,45,0
Anthony Moore,0522896369,30,1
Anthony Moore,4957486531,40,1
Anthony Moore,8465557339,45,1
John Doe,4958038197,35,1
John Doe,2286785730,35,0
John Doe,6800535425,30,1
Jane Smith,6130986862,40,1
Anthony Moore,7711749801,40,1
John Doe,4084168952,24,1
Jane Smith,0051588720,40,0
John Doe,4544502400,30,1
Jane Smith,6221793898,30,0
Anthony Moore,0874165904,35,0
John Doe,4241508082,45,1
Jane Smith,6602087949,24,1
Anthony Moore,4280421466,35,1
Anthony Moore,2930380286,30,1
John Doe,4030818993,40,1
Jane Smith,9930881356,40,0
John Doe,5222676413,40,1
Anthony Moore,6347428882,35,1
John Doe,9495227593,40,1
Jane Smith,8144326880,35,0
John Doe,2601646662,30,0
John Doe,3725638850,30,0
John Doe,5362269976,45,1
John Doe,5442511775,45,0
Jane Smith,1498160183,35,0
John Doe,4789287129,35,0
Jane Smith,3236819061,35,0
John Doe,8027007872,24,0
Anthony Moore,8747820544,45,0
Anthony Moore,9029412928,40,1
Anthony Moore,7309437692,35,0
Anthony Moore,1979914346,45,0
Anthony Moore,8107863467,30,0
Jane Smith,7214628454,45,0
Jane Smith,1189567476,45,0
John Doe,2098856789,40,1
Jane Smith,9545783757,45,0
John Doe,0358752917,24,0
Anthony Moore,3380068944,24,1
John Doe,6260189578,30,0
John Doe,0276458905,40,1
Anthony Moore,6531820800,35,0
Jane Smith,9972540414,45,0
Anthony Moore,0948116489,35,0
John Doe,8278394369,35,0
Anthony Moore,1939038359,30,1
Jane Smith,2385503735,45,0
Anthony Moore,7535601743,40,1
Anthony Moore,2395623959,45,1
Jane Smith,2281398839,45,1
Jane Smith,6151304056,40,0
Anthony Moore,8492565844,40,1
Jane Smith,1706439508,45,1
John Doe,8901964743,30,0
Jane Smith,0439538807,35,0
John Doe,9211013021,24,1
John Doe,3571192814,35,1
John Doe,4615312485,30,0
John Doe,7515603716,24,0
John Doe,0891846191,45,1
Jane Smith,9876360726,24,1
Anthony Moore,5657518390,45,0
John Doe,8309840427,30,1
Anthony Moore,7524686119,40,0
Anthony Moore,7981448046,40,0
John Doe,6275016368,30,0
Jane Smith,9974134259,35,1
Anthony Moore,6446815003,35,1
Anthony Moore,1609014355,40,1
Anthony Moore,8962460603,40,1
John Doe,6115380014,35,0
Anthony Moore,0399788245,30,0
Jane Smith,2734325844,45,0
John Doe,4338158084,40,0
Anthony Moore,5458974158,35,0
Jane Smith,2269833332,35,0
Jane Smith,2927633749,35,0
Anthony Moore,5985094931,45,1
John Doe,2979915598,40,1
Anthony Moore,4168196201,45,1
Jane Smith,2306252477,45,1
Jane Smith,5960226237,24,1
John Doe,9495253135,30,1
Jane Smith,1309953562,24,1
Anthony Moore,4088789680,35,1
Jane Smith,5546093723,30,0
Jane Smith,2277260285,30,0
Anthony Moore,4242512619,35,1
Jane Smith,9192721081,40,0
Jane Smith,5649665205,35,0
Anthony Moore,5498974562,30,0
John Doe,9345382202,24,0
Jane Smith,5310363833,40,1
Anthony Moore,1880050687,24,0
Jane Smith,2767595754,45,1
Anthony Moore,6877898144,35,1
John Doe,1021921469,45,0
Jane Smith,5715124985,35,1
Anthony Moore,0354506727,30,0
John Doe,7799667255,45,0
John Doe,7985407978,35,1
Anthony Moore,0080552609,30,0
Jane Smith,2998299781,30,1
John Doe,2609390886,40,1
Jane Smith,9318966415,24,1
Anthony Moore,8027012749,30,1
Anthony Moore,5090151176,24,0
Jane Smith,0937992993,35,0
Anthony Moore,3179478292,35,1
Jane Smith,8310976352,24,0
John Doe,2473124922,30,1
Anthony Moore,8459599453,35,1
Anthony Moore,4861186268,35,1
John Doe,4976959375,40,0
Anthony Moore,4954012698,45,1
John Doe,4950402591,24,1
John Doe,1567170926,35,1
Anthony Moore,0045411169,30,1
John Doe,6604971059,45,1
Jane Smith,1366421953,40,0
Jane Smith,9276289100,35,0
John Doe,2625802760,45,1
Jane Smith,0807123774,45,0
Anthony Moore,9939673144,40,1
Jane Smith,3091662873,35,1
John Doe,7204300170,24,1
Jane Smith,3940718488,35,1
Jane Smith,0758478899,40,1
John Doe,7183440481,30,1
John Doe,8489807035,45,0
Jane Smith,8312602264,30,0
Jane Smith,1738800887,45,1
Anthony Moore,6239805381,24,0
Jane Smith,1029147387,35,0
John Doe,4228305443,45,0
John Doe,2807163360,45,1
John Doe,9156652882,24,0
Anthony Moore,1527513321,35,0
Anthony Moore,0906345196,24,1
Jane Smith,2479434072,24,0
John Doe,2464499753,45,0
Jane Smith,0694744143,35,0
Jane Smith,1935985869,40,1
Anthony Moore,1454342526,40,1
John Doe,6399396316,45,0
Anthony Moore,9859145141,35,1
Anthony Moore,5329035302,40,1
John Doe,2764830568,35,0
Anthony Moore,4878230687,45,0
Jane Smith,7784183698,40,1
John Doe,6320204162,40,1
Anthony Moore,6686976400,24,0
Jane Smith,9521146692,40,0
Jane Smith,5890188604,24,1
Anthony Moore,4664284053,40,0
John Doe,1222968452,40,0
John Doe,1432413789,30,1
John Doe,3013383537,24,1
Jane Smith,7709700544,24,1
Jane Smith,0580034755,40,0
Jane Smith,0775001756,30,1
Jane Smith,7951317897,45,1
Jane Smith,8778362657,30,1
Anthony Moore,0212770166,45,1
John Doe,0480781211,24,1
John Doe,9758236997,35,1
John Doe,1712336550,35,0
John Doe,1566983857,35,0
Anthony Moore,3668660827,30,1
John Doe,9187342651,30,1
Jane Smith,0617544867,40,1
John Doe,8854533640,40,1
Jane Smith,1082880376,40,0
Jane Smith,7202914193,40,0
Jane Smith,5956628076,35,1
John Doe,6191441991,30,0
John Doe,6439884774,40,1
John Doe,6973924204,45,1
Anthony Moore,1678788250,30,1
Anthony Moore,0669121874,40,0
John Doe,3812944276,40,1
John Doe,8089359862,40,0
Anthony Moore,6343291435,45,1
Jane Smith,3397130439,24,0
Anthony Moore,5260996219,40,1
Anthony Moore,8023538522,30,1
Jane Smith,0783657073,40,1
John Doe,3357857151,35,0
Jane Smith,2220823412,35,1
Anthony Moore,8192286610,24,0
Jane Smith,5080104898,45,0
Jane Smith,8934541293,30,0
John Doe,4293784104,24,0
John Doe,2783969524,24,1
Jane Smith,1314360524,24,1
Anthony Moore,2582907242,45,1
Anthony Moore,8081406327,40,1
John Doe,5444499318,24,0
Jane Smith,3020113191,35,1
Anthony Moore,5656642955,24,0
Jane Smith,9817793231,24,1
John Doe,1469926364,30,0
John Doe,1887293469,45,1
Anthony Moore,2498871232,30,0
Anthony Moore,9606585619,30,0
Anthony Moore,1699474943,40,0
Anthony Moore,3243456194,45,1
Anthony Moore,0998577224,40,0
Anthony Moore,1444045613,24,1
Jane Smith,6760576974,30,1
Anthony Moore,4485837358,35,1
John Doe,1580393986,24,1
Jane Smith,0200051337,35,0
Jane Smith,7759521870,35,0
Jane Smith,6562098009,35,0
Jane Smith,2555624982,40,1
Jane Smith,1160620016,30,1
Anthony Moore,4482336105,24,1
John Doe,9469423048,30,1
John Doe,6189745164,35,1
John Doe,3966701626,40,0
Jane Smith,7142647602,24,0
Jane Smith,2869721601,45,1
Jane Smith,8253355239,24,1
John Doe,2909693299,35,0
Jane Smith,6971610903,30,0
Anthony Moore,0943518893,45,1
Jane Smith,2079551008,24,0
John Doe,1049730074,24,0
John Doe,4878430298,40,1
Anthony Moore,3232007517,35,1
Anthony Moore,9735484769,45,1
John Doe,5219493096,40,0
Jane Smith,7997967289,24,0
Anthony Moore,1310579117,24,1
Anthony Moore,0436788420,45,1
Jane Smith,7308208509,45,0
John Doe,8589753065,40,0
Anthony Moore,6961204007,24,0
John Doe,8393088610,30,0
Anthony Moore,4420750096,40,1
John Doe,8177666004,35,0
Anthony Moore,4256857155,24,0
Anthony Moore,6494269423,24,1
Jane Smith,9695162575,35,0
Jane Smith,7916602069,30,0
John Doe,1565243300,35,0
Anthony Moore,9108008824,30,0
Jane Smith,4305597082,30,1
John Doe,6254166497,30,0
Anthony Moore,6936534453,30,0
John Doe,8760265884,24,0
Anthony Moore,2893392161,45,0
Anthony Moore,5389052632,45,0
John Doe,4631819012,24,0
Anthony Moore,6793964351,40,1
Anthony Moore,1760877113,45,1
Jane Smith,8788373431,40,0
Anthony Moore,1997076097,30,1
Jane Smith,4407772179,35,0
Jane Smith,5733481906,45,1
Anthony Moore,6220185354,45,1
Anthony Moore,8852434381,30,0
John Doe,7918146960,24,0
Anthony Moore,5434069725,35,0
Anthony Moore,1168128374,35,1
Jane Smith,5242890024,35,1
Jane Smith,8405912725,45,1
John Doe,4999432433,30,1
Anthony Moore,8759966563,45,1
Anthony Moore,2607058831,45,0
Anthony Moore,2389886158,35,1
Jane Smith,1257589735,45,0
Jane Smith,7592073556,30,1
Anthony Moore,6200130273,35,0
Jane Smith,6703740536,45,0
Anthony Moore,0790278005,45,0
Jane Smith,4615880813,45,0
Jane Smith,5723361792,45,0
Anthony Moore,1779614842,30,1
Anthony Moore,5028150437,40,0
Jane Smith,8523594015,40,0
John Doe,8451150447,30,1
Jane Smith,7802064416,35,0
Anthony Moore,7869529329,35,0
John Doe,6944404057,30,0
John Doe,2999644495,30,0
Jane Smith,2026858989,40,1
John Doe,7603048043,45,0
Anthony Moore,6822823555,45,0
Anthony Moore,0510455918,35,1
John Doe,8523995819,24,1
Jane Smith,2951732107,40,1
Anthony Moore,0123034808,40,1
Anthony Moore,8512574720,45,0
Jane Smith,9339764974,40,1
John Doe,6385564645,30,0
John Doe,3650774852,24,0
Anthony Moore,3948680396,40,1
Jane Smith,1288661506,45,0
Jane Smith,0961097150,45,0
John Doe,3161436038,24,0
Jane Smith,3273009931,45,0
Anthony Moore,8268713612,24,0
John Doe,8232953433,24,1
Jane Smith,6420441416,30,1
Jane Smith,8524931021,45,0
John Doe,5157228915,30,0
Anthony Moore,6070439702,40,1
John Doe,3629271500,40,0
Jane Smith,3711157748,35,0
Jane Smith,2251585577,24,1
John Doe,6372911249,30,0
Anthony Moore,6161103111,24,0
John Doe,2486797706,30,0
Anthony Moore,6838333791,35,1
Jane Smith,9932279922,45,1
Jane Smith,8833855218,40,1
John Doe,6546981102,40,0
Anthony Moore,7731374604,45,0
Anthony Moore,4916824865,35,1
Jane Smith,2976016955,30,0
Anthony Moore,0761684111,24,0
Anthony Moore,2393161521,45,1
Anthony Moore,3169225762,30,1
Anthony Moore,2903367366,40,0
John Doe,4190643142,24,0
Anthony Moore,8818954599,45,0
Jane Smith,7056752047,45,0
John Doe,4889449622,35,0
Anthony Moore,8179672471,45,1
Anthony Moore,3802077774,45,1
Anthony Moore,4657352300,24,1
John Doe,5547240901,40,1
John Doe,3427799016,45,1
John Doe,9579235797,24,1
Anthony Moore,8036508593,40,1
Anthony Moore,8907145320,40,1
Jane Smith,0455832301,24,1
Jane Smith,7529623481,24,0
Jane Smith,6307526179,35,0
Anthony Moore,9307083739,30,1
Anthony Moore,1874309768,45,0
Anthony Moore,6563319979,24,0
Jane Smith,1864741761,40,0
Anthony Moore,8221063730,35,0
Anthony Moore,6298954810,35,1
Anthony Moore,6561743225,35,1
Anthony Moore,4596509232,30,1
John Doe,1582729761,24,0
Jane Smith,6684400964,30,0
Jane Smith,4954649716,45,0
John Doe,1749252570,30,0
Anthony Moore,4296662369,45,1
Anthony Moore,1603030977,35,0
Anthony Moore,6213763603,24,1
Anthony Moore,9080500679,30,1
John Doe,6622387438,35,0
Jane Smith,5396406086,35,1
John Doe,3998132995,45,0
John Doe,7109791282,45,0
Anthony Moore,4014986481,24,1
John Doe,2846878226,24,0
Anthony Moore,2652447524,30,0
John Doe,7801772074,30,0
Jane Smith,6169702746,30,1
Anthony Moore,8574292025,35,0
John Doe,8581345212,30,0
John Doe,4743390265,24,0
Jane Smith,6912540449,40,1
Jane Smith,6714372207,35,1
Anthony Moore,8740054412,40,0
John Doe,8923298908,45,0
Jane Smith,6221939909,45,0
John Doe,2128570230,35,0
John Doe,5497750253,45,0
John Doe,9016377361,24,0
John Doe,2029561378,30,1
Jane Smith,1259219099,40,1
Anthony Moore,3423274720,40,0
Jane Smith,1904109735,24,1
John Doe,7914876277,40,1
Jane Smith,6411306101,30,0
Jane Smith,2952332227,35,1
Anthony Moore,8822559483,24,1
Anthony Moore,5385829573,40,1
John Doe,0732858951,35,1
Anthony Moore,6343005420,35,1
Anthony Moore,0496648237,30,0
John Doe,1241887952,45,0
Jane Smith,2371605291,24,0
Jane Smith,6734726006,30,1
Jane Smith,0838307436,24,0
Anthony Moore,6052828758,30,0
Anthony Moore,9618692979,40,0
Jane Smith,3401033929,24,1
Anthony Moore,7046596273,45,1
Jane Smith,8336355810,45,1
Jane Smith,0568466347,40,0
Anthony Moore,5014572693,40,1
Jane Smith,8619844540,45,0
Anthony Moore,5296542733,40,0
John Doe,9068560162,24,0
John Doe,2753469331,40,0
Jane Smith,4540639141,30,1
Jane Smith,3059160531,35,1
John Doe,2954650540,45,0
Jane Smith,2300524547,30,0
John Doe,7460654585,45,1
John Doe,9469351801,40,1
John Doe,7810869032,30,0
Anthony Moore,2872233762,35,0
Anthony Moore,7083312220,30,1
John Doe,5341563633,35,1
Anthony Moore,3869897025,30,0
Anthony Moore,8532350148,24,0
Jane Smith,8251120760,40,0
John Doe,5510877876,40,1
Anthony Moore,4238903577,35,0
John Doe,2669649016,30,0
Jane Smith,8079698773,30,1
Jane Smith,0368664556,24,1
Jane Smith,8610412188,24,0
Anthony Moore,7367586158,24,0
Anthony Moore,8616668474,35,1
Anthony Moore,9227855824,24,0
John Doe,9617947740,24,1
Anthony Moore,8125286004,24,0
Jane Smith,3632448550,45,0
John Doe,1802296138,35,0
John Doe,1684854820,24,1
Anthony Moore,2386771704,30,0
John Doe,3917137041,30,0
John Doe,4162259670,24,1
Anthony Moore,3257796645,40,1
Anthony Moore,4265810688,45,0
Jane Smith,4260206431,24,0
John Doe,4887716631,40,0
Anthony Moore,5629071324,24,0
Anthony Moore,7441328950,35,0
Jane Smith,1354334986,45,0
Jane Smith,7784476142,45,1
John Doe,8726698410,30,0
John Doe,1254227748,24,1
Anthony Moore,8831371346,45,0
Jane Smith,7226778878,35,1
Jane Smith,2433622811,24,0
John Doe,4289388121,24,1
Anthony Moore,5188719749,30,0
Anthony Moore,9304871555,40,0
Anthony Moore,8818426370,35,1
Jane Smith,2450658010,40,0
Anthony Moore,5404344269,24,0
John Doe,4026986129,35,1
Anthony Moore,7182207232,45,1
Jane Smith,7627859428,45,1
Anthony Moore,0806807781,24,1
Jane Smith,1669695416,40,1
Jane Smith,7597003158,45,0
John Doe,2238930278,24,1
Jane Smith,9136972451,24,0
Anthony Moore,9321182944,45,0
Anthony Moore,3078208785,30,0
Jane Smith,9220420067,40,0
Anthony Moore,2531312120,24,1
Jane Smith,1107253821,30,0
Jane Smith,8215902406,30,0
Anthony Moore,6099160159,30,1
Anthony Moore,5306275979,35,1
Anthony Moore,6482266588,45,1
Anthony Moore,7771494237,35,0
John Doe,0611627480,45,0
Jane Smith,1192589683,30,1
Anthony Moore,4190108201,40,0
Anthony Moore,1219949232,40,0
John Doe,2933367278,35,0
Jane Smith,9932430767,24,0
John Doe,9488437563,40,0
John Doe,1048620160,45,1
John Doe,6736305299,24,1
Jane Smith,2452287811,45,0
John Doe,6175619197,45,1
Jane Smith,0356379740,30,1
Anthony Moore,0336956936,24,0
Jane Smith,4499202070,35,1
Anthony Moore,8883005930,40,0
Jane Smith,7773945231,45,0
John Doe,3998423409,45,1
Anthony Moore,3156079659,24,0
John Doe,2136374601,35,1
John Doe,6722705902,30,0
Jane Smith,3269508557,24,1
Jane Smith,3305097705,40,1
Anthony Moore,0835978529,24,1
John Doe,2672266928,35,1
John Doe,7067473231,35,0
